,knot_names,kfh_total_ranks,volumes,determinants,jones_poly_degrees,writh,signature,13-crossing knots,kfh
65,13nh_0066,37,9.96524504211392,11,6,-1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -4): 1, (-2, -3): 3, (-2, -2): 1, (-1, -2): 5, (-1, -1): 3, (0, -1): 6, (0, 0): 5, (1, 0): 5, (1, 1): 3, (2, 1): 3, (2, 2): 1, (3, 2): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 37}"
66,13nh_0067,31,10.0281549843195,17,4,-5,4,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -1): 2, (-2, 0): 5, (-1, 0): 2, (-1, 1): 4, (0, 1): 3, (0, 2): 2, (1, 2): 2, (1, 3): 4, (2, 4): 5, (3, 5): 2}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 31}"
67,13nh_0068,25,10.0304433018723,9,12,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 1, (-1, -1): 4, (-1, 0): 2, (0, 0): 7, (0, 1): 4, (1, 1): 4, (1, 2): 2, (2, 2): 1}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 25}"
68,13nh_0069,25,10.0304433018723,9,12,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 1, (-3, -2): 1, (-2, -2): 3, (-2, -1): 2, (-1, -1): 3, (-1, 0): 1, (0, 0): 3, (1, 1): 3, (1, 2): 1, (2, 2): 3, (2, 3): 2, (3, 3): 1, (3, 4): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 25}"
69,13nh_0070,37,10.0414894128803,5,18,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 2, (-2, -4): 5, (-2, -3): 2, (-1, -3): 3, (-1, -2): 4, (0, -2): 1, (0, -1): 4, (1, -1): 3, (1, 0): 4, (2, 0): 5, (2, 1): 2, (3, 1): 2}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 37}"
70,13nh_0071,21,10.0670466928863,19,20,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 1, (-3, -6): 4, (-2, -5): 4, (-1, -4): 1, (0, -2): 1, (1, -2): 1, (2, -1): 4, (3, 0): 4, (4, 1): 1}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 21}"
71,13nh_0072,49,10.1890710252990,49,10,-3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 3, (-1, -1): 12, (0, 0): 19, (1, 1): 12, (2, 2): 3}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 49}"
72,13nh_0073,29,10.1990270996093,19,10,-1,2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -1): 2, (-1, -1): 1, (-1, 0): 6, (0, 0): 3, (0, 1): 8, (1, 1): 1, (1, 2): 6, (2, 3): 2}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 29}"
73,13nh_0074,37,10.2332622361103,37,18,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-5, -7): 1, (-4, -6): 3, (-3, -5): 4, (-2, -4): 5, (-1, -3): 4, (0, -2): 3, (1, -1): 4, (2, 0): 5, (3, 1): 4, (4, 2): 3, (5, 3): 1}, 'seifert_genus': 5, 'tau': 2, 'total_rank': 37}"
74,13nh_0075,43,10.2590474482490,21,0,-3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 1, (-2, -2): 4, (-2, -1): 1, (-1, -1): 7, (-1, 0): 3, (0, 0): 8, (0, 1): 3, (1, 1): 7, (1, 2): 3, (2, 2): 4, (2, 3): 1, (3, 3): 1}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 43}"
75,13nh_0076,31,10.2669784575977,31,24,9,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 1, (-1, -2): 8, (0, -1): 13, (1, 0): 8, (2, 1): 1}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 31}"
76,13nh_0077,45,10.2728998364882,19,2,-1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -4): 1, (-2, -3): 4, (-2, -2): 1, (-1, -2): 7, (-1, -1): 3, (0, -1): 8, (0, 0): 5, (1, 0): 7, (1, 1): 3, (2, 1): 4, (2, 2): 1, (3, 2): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 45}"
77,13nh_0078,29,10.2822713114541,29,22,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 1, (-2, -4): 5, (-1, -3): 6, (0, -2): 5, (1, -1): 6, (2, 0): 5, (3, 1): 1}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 29}"
78,13nh_0079,29,10.2861710535669,3,10,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -5): 1, (-3, -4): 3, (-2, -3): 3, (-2, -2): 1, (-1, -2): 1, (-1, -1): 3, (0, 0): 5, (1, 0): 1, (1, 1): 3, (2, 1): 3, (2, 2): 1, (3, 2): 3, (4, 3): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 29}"
79,13nh_0080,55,10.2865495315116,55,24,9,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 3, (-1, -2): 14, (0, -1): 21, (1, 0): 14, (2, 1): 3}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 55}"
80,13nh_0081,43,10.3034837077232,29,14,3,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 6, (-2, -4): 7, (-1, -3): 3, (-1, -2): 2, (0, -1): 3, (1, -1): 3, (1, 0): 2, (2, 0): 7, (3, 1): 6, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 43}"
81,13nh_0082,49,10.3258104660704,49,10,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-5, -5): 1, (-4, -4): 3, (-3, -3): 4, (-2, -2): 5, (-1, -1): 7, (0, 0): 9, (1, 1): 7, (2, 2): 5, (3, 3): 4, (4, 4): 3, (5, 5): 1}, 'seifert_genus': 5, 'tau': 0, 'total_rank': 49}"
82,13nh_0083,25,10.3731362939473,7,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -3): 2, (-1, -2): 4, (-1, -1): 2, (0, -1): 4, (0, 0): 5, (1, 0): 4, (1, 1): 2, (2, 1): 2}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 25}"
83,13nh_0084,41,10.3871542726253,41,14,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 2, (-1, -1): 10, (0, 0): 17, (1, 1): 10, (2, 2): 2}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 41}"
84,13nh_0085,31,10.3974448002696,15,20,7,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 2, (-1, -2): 6, (-1, -1): 2, (0, -1): 7, (0, 0): 4, (1, 0): 6, (1, 1): 2, (2, 1): 2}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 31}"
85,13nh_0086,27,10.4117299271283,11,8,-1,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -1): 2, (-1, 0): 5, (-1, 1): 2, (0, 1): 5, (0, 2): 4, (1, 2): 5, (1, 3): 2, (2, 3): 2}, 'seifert_genus': 2, 'tau': -1, 'total_rank': 27}"
86,13nh_0087,29,10.4127793965415,13,14,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 1, (-2, -1): 1, (-1, -1): 5, (-1, 0): 2, (0, 0): 9, (0, 1): 2, (1, 1): 5, (1, 2): 2, (2, 2): 1, (2, 3): 1}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 29}"
87,13nh_0088,39,10.4211166611611,39,24,9,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 1, (-1, -2): 10, (0, -1): 17, (1, 0): 10, (2, 1): 1}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 39}"
88,13nh_0089,33,10.4272687917544,15,8,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -3): 2, (-1, -2): 6, (-1, -1): 2, (0, -1): 8, (0, 0): 5, (1, 0): 6, (1, 1): 2, (2, 1): 2}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 33}"
89,13nh_0090,31,10.4414680913671,25,24,9,-8,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 4, 'ranks': {(-5, -9): 1, (-4, -8): 3, (-3, -7): 3, (-2, -6): 2, (-1, -5): 3, (-1, -4): 1, (0, -4): 4, (0, -3): 1, (1, -3): 3, (1, -2): 1, (2, -2): 2, (3, -1): 3, (4, 0): 3, (5, 1): 1}, 'seifert_genus': 5, 'tau': 4, 'total_rank': 31}"
90,13nh_0091,43,10.4633749506090,43,24,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 6, (-2, -5): 6, (-1, -4): 5, (0, -3): 5, (1, -2): 5, (2, -1): 6, (3, 0): 6, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 43}"
91,13nh_0092,41,10.4915360445476,7,-4,-9,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': -1, 'ranks': {(-2, -1): 1, (-2, 0): 2, (-1, 0): 6, (-1, 1): 4, (0, 1): 10, (0, 2): 5, (1, 2): 6, (1, 3): 4, (2, 3): 1, (2, 4): 2}, 'seifert_genus': 2, 'tau': -2, 'total_rank': 41}"
92,13nh_0093,21,10.5034664967425,19,16,7,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-5, -8): 1, (-4, -7): 3, (-3, -6): 4, (-2, -5): 2, (0, -2): 1, (2, -1): 2, (3, 0): 4, (4, 1): 3, (5, 2): 1}, 'seifert_genus': 5, 'tau': 3, 'total_rank': 21}"
93,13nh_0094,37,10.5241223235915,27,20,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -4): 1, (-2, -4): 1, (-2, -3): 4, (-1, -3): 1, (-1, -2): 7, (0, -2): 1, (0, -1): 8, (1, -1): 1, (1, 0): 7, (2, 0): 1, (2, 1): 4, (3, 2): 1}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 37}"
94,13nh_0095,29,10.5299798317860,13,22,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 1, (-2, -4): 4, (-2, -3): 1, (-1, -3): 4, (-1, -2): 2, (0, -2): 3, (0, -1): 2, (1, -1): 4, (1, 0): 2, (2, 0): 4, (2, 1): 1, (3, 1): 1}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 29}"
95,13nh_0096,43,10.5581193898250,43,12,1,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -2): 1, (-2, -1): 5, (-1, 0): 10, (0, 1): 11, (1, 2): 10, (2, 3): 5, (3, 4): 1}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 43}"
96,13nh_0097,39,10.5748696249938,9,18,5,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -3): 1, (-2, -3): 1, (-2, -2): 4, (-1, -2): 4, (-1, -1): 5, (0, -1): 5, (0, 0): 4, (1, 0): 4, (1, 1): 5, (2, 1): 1, (2, 2): 4, (3, 3): 1}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 39}"
97,13nh_0098,37,10.5960398284078,5,12,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -2): 1, (-2, -2): 1, (-2, -1): 3, (-1, -1): 5, (-1, 0): 3, (0, 0): 9, (0, 1): 2, (1, 1): 5, (1, 2): 3, (2, 2): 1, (2, 3): 3, (3, 4): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 37}"
98,13nh_0099,25,10.5965923626464,25,6,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 2, (-1, -1): 6, (0, 0): 9, (1, 1): 6, (2, 2): 2}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 25}"
99,13nh_0100,27,10.6285979591942,27,22,7,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 2, (-1, -2): 7, (0, -1): 9, (1, 0): 7, (2, 1): 2}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 27}"
100,13nh_0101,31,10.6305674053195,31,22,7,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 2, (-1, -2): 8, (0, -1): 11, (1, 0): 8, (2, 1): 2}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 31}"
101,13nh_0102,53,10.6325914108754,53,6,-3,4,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': -1, 'ranks': {(-4, -2): 1, (-3, -1): 4, (-2, 0): 8, (-1, 1): 9, (0, 2): 9, (1, 3): 9, (2, 4): 8, (3, 5): 4, (4, 6): 1}, 'seifert_genus': 4, 'tau': -2, 'total_rank': 53}"
102,13nh_0103,31,10.6359300992808,15,12,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 2, (-1, -3): 2, (-1, -2): 6, (0, -2): 4, (0, -1): 7, (1, -1): 2, (1, 0): 6, (2, 1): 2}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 31}"
103,13nh_0104,23,10.6520381690036,17,18,9,-8,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 4, 'ranks': {(-5, -9): 1, (-4, -8): 3, (-3, -7): 3, (-2, -6): 2, (-1, -5): 1, (-1, -4): 1, (0, -3): 1, (1, -3): 1, (1, -2): 1, (2, -2): 2, (3, -1): 3, (4, 0): 3, (5, 1): 1}, 'seifert_genus': 5, 'tau': 4, 'total_rank': 23}"
104,13nh_0105,53,10.6571199300723,53,22,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 1, (-3, -5): 4, (-2, -4): 8, (-1, -3): 9, (0, -2): 9, (1, -1): 9, (2, 0): 8, (3, 1): 4, (4, 2): 1}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 53}"
105,13nh_0106,41,10.6576941448541,39,14,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -3): 3, (-1, -2): 10, (0, -1): 14, (0, 0): 1, (1, 0): 10, (2, 1): 3}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 41}"
106,13nh_0107,31,10.6761859718220,15,8,-1,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -1): 1, (-2, -1): 2, (-2, 0): 2, (-1, 0): 6, (-1, 1): 1, (0, 1): 7, (1, 2): 6, (1, 3): 1, (2, 3): 2, (2, 4): 2, (3, 5): 1}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 31}"
107,13nh_0108,41,10.6781570289913,9,14,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 1, (-2, -2): 3, (-2, -1): 2, (-1, -1): 5, (-1, 0): 4, (0, 0): 7, (0, 1): 4, (1, 1): 5, (1, 2): 4, (2, 2): 3, (2, 3): 2, (3, 3): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 41}"
108,13nh_0109,29,10.6977159200890,11,24,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 1, (-3, -6): 4, (-2, -5): 4, (-1, -4): 1, (-1, -3): 2, (0, -2): 5, (1, -2): 1, (1, -1): 2, (2, -1): 4, (3, 0): 4, (4, 1): 1}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 29}"
109,13nh_0110,35,10.7108564568841,29,4,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 2, (-1, -1): 8, (-1, 0): 1, (0, 0): 12, (0, 1): 1, (1, 1): 8, (1, 2): 1, (2, 2): 2}, 'seifert_genus': 2, 'tau': -1, 'total_rank': 35}"
110,13nh_0111,33,10.7129377728297,15,2,-5,6,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': -1, 'ranks': {(-4, -1): 1, (-3, 0): 2, (-2, 0): 1, (-2, 1): 3, (-1, 1): 2, (-1, 2): 4, (0, 2): 3, (0, 3): 4, (1, 3): 2, (1, 4): 4, (2, 4): 1, (2, 5): 3, (3, 6): 2, (4, 7): 1}, 'seifert_genus': 4, 'tau': -2, 'total_rank': 33}"
111,13nh_0112,49,10.7341991842999,49,18,5,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 7, (-1, -1): 10, (0, 0): 11, (1, 1): 10, (2, 2): 7, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 49}"
112,13nh_0113,39,10.7439000959415,25,18,5,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -2): 2, (-1, -2): 2, (-1, -1): 8, (0, -1): 3, (0, 0): 12, (1, 0): 2, (1, 1): 8, (2, 2): 2}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 39}"
113,13nh_0114,29,10.7505007826748,13,10,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -1): 1, (-1, -1): 5, (-1, 0): 2, (0, 0): 11, (0, 1): 2, (1, 1): 5, (1, 2): 2, (2, 3): 1}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 29}"
114,13nh_0115,35,10.7536371140233,3,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -6): 1, (-3, -5): 3, (-2, -4): 3, (-2, -3): 1, (-1, -3): 1, (-1, -2): 5, (0, -1): 7, (1, -1): 1, (1, 0): 5, (2, 0): 3, (2, 1): 1, (3, 1): 3, (4, 2): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 35}"
115,13nh_0116,41,10.7593123938021,15,18,7,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-5, -8): 1, (-4, -7): 3, (-3, -6): 5, (-2, -5): 4, (-2, -4): 1, (-1, -4): 1, (-1, -3): 3, (0, -2): 5, (1, -2): 1, (1, -1): 3, (2, -1): 4, (2, 0): 1, (3, 0): 5, (4, 1): 3, (5, 2): 1}, 'seifert_genus': 5, 'tau': 3, 'total_rank': 41}"
116,13nh_0117,29,10.7593123938021,27,22,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 1, (-3, -6): 4, (-2, -5): 5, (-1, -4): 3, (0, -3): 2, (0, -2): 1, (1, -2): 3, (2, -1): 5, (3, 0): 4, (4, 1): 1}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 29}"
117,13nh_0118,29,10.7830127853463,21,30,13,-8,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 5, 'ranks': {(-5, -10): 1, (-4, -9): 1, (-3, -7): 1, (-2, -6): 4, (-1, -5): 5, (0, -4): 5, (1, -3): 5, (2, -2): 4, (3, -1): 1, (4, -1): 1, (5, 0): 1}, 'seifert_genus': 5, 'tau': 5, 'total_rank': 29}"
118,13nh_0119,27,10.7957244039390,27,8,-1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 1, (-2, -3): 3, (-1, -2): 6, (0, -1): 7, (1, 0): 6, (2, 1): 3, (3, 2): 1}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 27}"
119,13nh_0120,41,10.8072980324868,15,24,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 6, (-2, -5): 5, (-1, -4): 1, (-1, -3): 3, (0, -2): 7, (1, -2): 1, (1, -1): 3, (2, -1): 5, (3, 0): 6, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 41}"
120,13nh_0121,25,10.8120974920904,7,8,-1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -4): 1, (-2, -3): 3, (-1, -2): 3, (-1, -1): 2, (0, -1): 2, (0, 0): 5, (1, 0): 3, (1, 1): 2, (2, 1): 3, (3, 2): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 25}"
121,13nh_0122,35,10.8172493262657,3,18,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 1, (-2, -2): 1, (-1, -2): 5, (-1, -1): 4, (0, -1): 7, (0, 0): 6, (1, 0): 5, (1, 1): 4, (2, 1): 1, (2, 2): 1}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 35}"
122,13nh_0123,45,10.8248260810555,13,20,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -7): 1, (-3, -6): 2, (-3, -5): 1, (-2, -5): 2, (-2, -4): 4, (-1, -4): 2, (-1, -3): 6, (0, -3): 2, (0, -2): 7, (1, -2): 2, (1, -1): 6, (2, -1): 2, (2, 0): 4, (3, 0): 2, (3, 1): 1, (4, 1): 1}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 45}"
123,13nh_0124,47,10.8649994209822,9,18,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-5, -7): 1, (-4, -6): 3, (-3, -5): 4, (-2, -4): 4, (-2, -3): 2, (-1, -3): 2, (-1, -2): 5, (0, -1): 5, (1, -1): 2, (1, 0): 5, (2, 0): 4, (2, 1): 2, (3, 1): 4, (4, 2): 3, (5, 3): 1}, 'seifert_genus': 5, 'tau': 2, 'total_rank': 47}"
124,13nh_0125,47,10.8657516730037,33,16,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -5): 2, (-2, -4): 5, (-1, -3): 8, (-1, -2): 2, (0, -2): 10, (0, -1): 3, (1, -1): 8, (1, 0): 2, (2, 0): 5, (3, 1): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 47}"
125,13nh_0126,49,10.8783643227802,49,18,5,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 3, (-1, -1): 12, (0, 0): 19, (1, 1): 12, (2, 2): 3}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 49}"
126,13nh_0127,45,10.8858651376922,45,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 2, (-2, -4): 7, (-1, -3): 9, (0, -2): 9, (1, -1): 9, (2, 0): 7, (3, 1): 2}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 45}"
127,13nh_0128,43,10.8865902210599,37,4,-5,4,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -1): 2, (-2, 0): 5, (-1, 0): 1, (-1, 1): 8, (0, 1): 1, (0, 2): 10, (1, 2): 1, (1, 3): 8, (2, 4): 5, (3, 5): 2}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 43}"
128,13nh_0129,25,10.8878890492448,9,16,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -4): 1, (-3, -3): 1, (-2, -3): 2, (-2, -2): 3, (-1, -2): 1, (-1, -1): 3, (0, 0): 3, (1, 0): 1, (1, 1): 3, (2, 1): 2, (2, 2): 3, (3, 2): 1, (3, 3): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 25}"
129,13nh_0130,25,10.8878890492448,9,16,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-2, -2): 1, (-1, -2): 2, (-1, -1): 4, (0, -1): 4, (0, 0): 7, (1, 0): 2, (1, 1): 4, (2, 2): 1}, 'seifert_genus': 2, 'tau': 0, 'total_rank': 25}"
